id1;id2;dist;edge_id
27578952;27578837;20;37547885
27578957;27579008;14;37606690
27578957;27579271;76;37510452
27578960;27578600;62;37760239
27578960;27579006;32;37516298
27578960;27579340;69;37592876
27578961;27579890;171;39448756
27578964;27578481;85;37517289
27578964;27579138;79;38133086
27578969;27578992;10;39532598
27578970;27578906;39;37517239
27578970;27579363;71;38142688
27578978;27578363;109;39529190
27578978;27578990;14;39529173
27578979;27579164;92;37506382
27578982;27578849;24;37946411
27578982;27579543;131;37750117
27578983;27579155;64;37785307
27578984;27578777;114;38508102
27578984;27579093;55;38508099
27578984;27579411;82;39314678
27578986;27578580;66;38106845
27578986;27579001;87;37516253
27578987;27578855;25;37636892
27578987;27579465;82;39314602
27578987;27579510;140;37636891
27578990;27579082;14;39527077
27578990;27579110;103;39529184
27578991;27578286;133;37895486
27578991;27578737;110;37785315
27578991;27579017;9;37785314
27578992;27578939;10;39532599
27578992;27579214;44;37531733
27578992;27579449;138;37790943
27578993;27578670;55;37643003
27578993;27579001;89;37516254
27578993;27579077;49;37516251
27578994;27578951;38;39580273
27578996;27578096;177;37516384
27578996;27578767;71;39680078
27578996;27579029;11;38212156
27579001;27578986;87;37516252
27579001;27578993;89;37516255
27579001;27579426;73;39226814
27579006;27579047;32;37516297
27579006;27579365;65;37516314
27579007;27579121;52;39585049
27579008;27579754;144;39527582
27579009;27578754;45;37547017
27579009;27579346;62;37547016
27579010;27579232;47;37547898
27579013;27578682;113;37506097
27579016;27579660;111;37607429
27579017;27578991;9;37785313
27579017;27579085;24;37785312
27579019;27578583;77;37506078
27579019;27579161;52;37506068
27579020;27579186;38;38974033
27579023;27578467;292;37631720
27579023;27579436;80;37622682
27579029;27578996;11;38212155
27579029;27579260;75;38212154
27579030;27578843;32;37516332
27579030;27579045;55;37516327
27579031;27578606;72;38142691
27579041;27579209;27;37507587
27579042;27578646;81;37546279
27579042;27578979;16;37506383
27579045;27579061;43;37516326
27579045;27579228;31;37516334
27579047;27578784;46;37516272
27579047;27579096;29;37516296
27579047;27579392;62;37516269
27579051;27578863;35;37516295
27579051;27579293;99;37516318
27579058;27578537;147;38853387
27579058;27578736;76;37823659
27579058;27579410;83;37510472
27579058;27579460;118;38853386
27579059;27578994;43;38603896
27579061;27578845;37;37592869
27579061;27579099;61;37516325
27579061;27579255;34;37592866
27579062;27578947;105;38329244
27579062;27578978;14;39527080
27579077;27578752;54;38247611
27579077;27578993;49;37516250
27579077;27579306;41;38247610
27579082;27579062;14;39529177
27579082;27579777;125;39527076
27579084;27578832;46;39542098
27579084;27579009;32;37750299
27579085;27579017;24;37785311
27579085;27579155;13;37517207
27579086;27578677;69;37785273
27579086;27579804;130;37517257
27579088;27579013;28;37606682
27579088;27579198;21;38808195
27579093;27578642;77;38508118
27579093;27578984;55;38508100
27579096;27579051;8;37516294
27579099;27578862;40;37516288
27579099;27579128;52;37516324
27579106;27584748;900;39663377
27579110;27578246;151;37517220
27579110;27579116;9;39529183
27579116;27579206;15;37783142
27579116;27579229;101;39529182
27579118;27576933;505;38709047
27579118;27578396;261;38709021
27579118;27580063;172;38709046
27579121;27578586;95;37710050
27579121;27579193;12;39580270
27579121;27579249;54;39580271
27579128;27579314;34;37592872
27579129;27578863;103;37505467
27579129;27579231;34;37505464
27579129;27579293;33;37516273
27579132;27579236;39;39531162
27579135;27578822;74;39210518
27579135;27579460;78;39210519
27579135;27579544;123;39210512
27579138;27579215;31;38133085
27579146;27579343;45;37775532
27579148;27579196;68;39314661
27579148;27579334;32;39314660
27579148;27579483;120;39314588
27579151;27578650;125;38974030
27579152;27578478;114;39527558
27579152;27578628;91;37785333
27579155;27578983;64;37785306
27579155;27579085;13;37517206
27579155;27579709;98;37517205
27579156;27578305;147;37785261
27579156;27579086;39;39531816
27579159;27582092;661;39315098
27579160;27578986;29;38106844
27579160;27579534;67;38223085
27579161;27579303;27;37506079
27579162;27579084;40;37592616
27579162;27579379;44;37592621
27579164;27579236;12;37506381
27579164;27579263;107;39752537
27579173;27578343;264;39314598
27579173;27579257;18;39314643
27579173;27579270;34;39314595
27579174;27579467;71;39541287
27579176;27578892;51;38603897
27579176;27578892;96;38603898
27579177;27579288;21;39586177
27579181;27578324;220;38574054
27579183;27579377;74;39547531
27579183;27579472;89;39547533
27579186;27579151;16;37606713
27579186;27579295;22;38974031
27579187;27578908;50;38479601
27579187;27579176;6;38603899
27579187;27579309;58;38479600
27579193;27578994;88;39580272
27579193;27579121;12;39580269
27579193;27579617;82;37710047
27579195;27578744;157;37782230
27579195;27579217;5;37782229
27579195;27579390;51;37782232
27579196;27578259;194;37845544
27579196;27579148;68;39314662
27579196;27579304;24;37845541
27579198;27579088;21;38808194
27579198;27579909;218;37497750
27579199;27579082;104;39529176
27579199;27579110;14;37517219
27579206;27579199;9;39529175
27579206;27579907;123;37783141
27579209;27579162;75;37516356
27579209;27579247;7;37507586
27579214;27578992;44;37531734
27579214;27579394;39;37531738
27579215;27578728;101;38133089
27579215;27579138;31;38133084
27579215;27579302;45;38893821
27579217;27579195;5;37782228
27579217;27579410;59;39198290
27579226;27579096;25;37516293
27579228;27579237;16;38890701
27579229;27579152;13;39749588
27579229;27579240;13;39528998
27579231;27579129;34;37505465
27579231;27579816;111;37516340
27579231;27579922;124;37537428
27579232;27578952;48;37547884
27579232;27579291;13;37517274
27579236;27579305;13;37506380
27579236;27579349;106;39527122
27579237;27579266;39;38890699
27579237;27579359;22;39347039
27579240;27579323;15;39531803
27579243;27578822;124;37511585
27579243;27578914;76;38853374
27579247;27579374;25;39634335
27579247;27579967;125;39634348
27579249;27579498;117;39580276
27579249;27579498;114;39585295
27579250;27579020;105;37782171
27579255;27579061;34;37592867
27579255;27579228;43;38890700
27579255;27579315;11;37592864
27579257;27579173;18;39314644
27579257;27579737;92;39314641
27579257;27579899;208;39314589
27579258;27579398;30;39754814
27579260;27578905;72;37608274
27579260;27579029;75;38212153
27579260;27579283;10;38212152
27579263;27578497;128;37877802
27579266;27579030;41;37516331
27579266;27579306;24;38890697
27579268;27579363;61;37517251
27579270;27577789;268;38644398
27579270;27579173;34;39314596
27579270;27579383;67;38767066
27579271;27579243;12;37511584
27579271;27579914;152;37510451
27579272;27579652;74;37750801
27579278;27579489;58;39185955
27579279;27579099;33;37516287
27579279;27579255;63;38890698
27579282;27578759;100;37790935
27579282;27579393;26;37790934
27579283;27579260;10;38212151
27579283;27579469;61;37775956
27579288;27580186;159;38712887
27579288;27580827;268;39586178
27579291;27579232;13;37517273
27579291;27579435;60;38594264
27579291;27579558;50;37517272
27579293;27579051;99;37516317
27579293;27579129;33;37516274
27579293;27579468;35;37592878
27579295;27579151;27;37606368
27579295;27579507;38;37606688
27579296;27579193;52;39580278
27579302;27578898;75;37517291
27579302;27579489;88;38893820
27579303;27579088;88;37606681
27579304;27579196;24;37845542
27579304;27579324;49;39314657
27579304;27579492;37;37845539
27579305;27579325;69;37505039
27579305;27579388;16;37506377
27579306;27579077;41;38247609
27579306;27579434;21;38298544
27579308;27579206;101;39529172
27579308;27579229;15;37895807
27579309;27578516;142;39585306
27579309;27579187;58;38479599
27579309;27579565;49;39585307
27579313;27579042;49;37506379
27579313;27579132;70;37505038
27579314;27579279;44;38890696
27579315;27579255;11;37592865
27579315;27579359;55;37771177
27579315;27579497;32;37592862
27579320;27579314;11;38890695
27579321;27579603;85;38110527
27579323;27579308;13;39528997
27579323;27580038;125;39527129
27579324;27579304;49;39314658
27579325;27579364;15;39527130
27579326;27577970;244;37785254
27579326;27579156;31;37785260
27579334;27579148;32;39314659
27579340;27579320;34;38890694
27579343;27579146;45;37775531
27579343;27579271;23;37511583
27579346;27579009;62;37547015
27579346;27579425;32;39542097
27579346;27579767;80;37547014
27579349;27579263;14;37877801
27579349;27579396;41;37505041
27579359;27579542;33;39347038
27579363;27579268;61;37517250
27579363;27579773;73;38142687
27579364;27579373;3;39527131
27579365;27579340;36;38890693
27579365;27579523;30;37516313
27579370;27580355;267;39315108
27579373;27579313;12;37506378
27579373;27579628;104;37606694
27579374;27579379;86;37592617
27579374;27579964;101;39634334
27579377;27579183;74;39547530
27579378;27578950;78;37631710
27579378;27579828;254;37631700
27579378;27580613;218;37631709
27579379;27579374;86;37592618
27579379;27579505;26;37592620
27579383;27578324;187;37572353
27579383;27579270;67;38767067
27579383;27579603;161;38110524
27579383;27580169;139;39314935
27579386;27579582;89;37922321
27579388;27579373;90;37506376
27579390;27579195;51;37782233
27579392;27579047;62;37516270
27579392;27579365;31;38890692
27579393;27579214;76;37531739
27579394;27579738;66;37531737
27579396;27579404;89;37505800
27579396;27579478;84;37505040
27579398;27579258;30;39754813
27579398;27579394;10;37505000
27579399;27579160;86;38106843
27579401;27579343;10;37511582
27579403;27579226;34;37516292
27579403;27579392;21;38890691
27579404;27578652;127;39529193
27579404;27579516;117;37505799
27579407;27579946;95;39531813
27579408;27579446;47;39314685
27579408;27579474;14;39314679
27579408;27579483;47;39314684
27579410;27579217;59;39198291
27579410;27579797;118;39210515
27579411;27578984;82;39314677
27579411;27579618;73;38508098
27579411;27580641;221;38508095
27579414;27579303;50;37606680
27579418;27579085;128;38142697
27579424;27579305;108;39527115
27579424;27579349;12;37877800
27579425;27579084;65;37750298
27579425;27579505;32;37516357
27579426;27579399;31;37516259
27579433;27579426;9;37516258
27579433;27579562;24;37643058
27579434;27579306;21;38298543
27579434;27579441;72;37516257
27579434;27579599;30;38298542
27579435;27579291;60;38594265
27579436;27578950;278;37631714
27579436;27579023;80;37622683
27579436;27579795;208;37625031
27579436;27579828;84;38508084
27579441;27578993;78;37643002
27579441;27579433;67;37516256
27579446;27579408;47;39314686
27579449;27579480;8;39541851
27579449;27579538;29;37790942
27579458;27579279;30;37516286
27579458;27579481;54;37516285
27579460;27579058;118;38853385
27579460;27579135;78;39210520
27579460;27579797;81;38853401
27579460;27579815;112;39492986
27579463;27579424;41;39492988
27579464;27578644;145;37517255
27579464;27579882;74;37517252
27579465;27578987;82;39314601
27579465;27579483;22;39314585
27579465;27579574;23;39314600
27579467;27579664;33;37516590
27579468;27579226;96;37516316
27579468;27579745;55;37592877
27579469;27579313;64;39202802
27579472;27579183;151;39547532
27579472;27579768;150;38381216
27579474;27579408;14;39314680
27579476;27579418;23;39527559
27579477;27578633;255;39203623
27579477;27579198;62;37498852
27579477;27579669;34;39221259
27579478;27579404;15;39527541
27579478;27579610;116;39527113
27579480;27579552;21;37504999
27579481;27579320;29;38889972
27579481;27579523;64;37516283
27579483;27579148;120;39314587
27579483;27579408;47;39314683
27579483;27579465;22;39314586
27579484;27579414;31;37606679
27579489;27579278;58;39185954
27579489;27579496;4;38893819
27579492;27579304;37;37845540
27579492;27579624;29;37845537
27579492;27579759;134;39314631
27579496;27579525;15;38893816
27579497;27579315;32;37592863
27579497;27579458;61;37516284
27579497;27579701;35;37592860
27579498;27579588;38;39585294
27579499;27579388;115;39527548
27579499;27579424;15;37877799
27579500;27579393;27;39541273
27579505;27579956;77;37592619
27579507;27579295;38;37606687
27579507;27579754;107;37516439
27579507;27579783;51;37606686
27579510;27578987;140;37636890
27579510;27579526;7;39314607
27579510;27579618;21;37636889
27579516;27579610;15;39499547
27579516;27579645;111;39527552
27579522;27579283;57;37775958
27579522;27579469;24;39202801
27579523;27579528;4;37516282
27579525;27579558;12;37517284
27579526;27579510;7;39314608
27579526;27579593;59;39314610
27579526;27579593;30;39314611
27579528;27579697;98;37516279
27579528;27579735;34;38702975
27579534;27579160;67;38223084
27579538;27579865;98;37790941
27579542;27579497;51;37516281
27579543;27578982;131;37750116
27579543;27579282;50;37600623
27579543;27579952;93;37750115
27579544;27579243;75;38853373
27579548;27579868;56;37643006
27579552;27579398;91;37504998
27579552;27579601;8;38773872
27579554;27579463;84;39492987
27579554;27579478;13;39527540
27579558;27579291;50;37517271
27579558;27579591;14;37517302
27579558;27579911;64;37517270
27579559;27579296;120;39585292
27579559;27579296;129;39580275
27579562;27579433;24;37643057
27579563;27579308;45;37895806
27579565;27579309;49;39585308
27579565;27579638;12;39580456
27579574;27579465;23;39314599
27579574;27579670;43;39314616
27579574;27579670;37;39314617
27579577;27579542;39;37516280
27579577;27579592;15;37779998
27579580;27579480;31;38578813
27579580;27579538;7;39539766
27579582;27579215;70;38133083
27579582;27579386;89;37922320
27579586;27577931;295;38576738
27579588;27579677;34;39585291
27579590;27579484;33;37606678
27579591;27579558;14;37517303
27579591;27579620;13;38893822
27579592;27579577;15;37779999
27579592;27579599;8;37779991
27579593;27579526;59;39314609
27579593;27579526;30;39314612
27579593;27579670;40;39314613
27579597;27579962;150;38769057
27579599;27579434;30;38298541
27579599;27579592;8;37779992
27579599;27579781;32;38298540
27579601;27579552;8;38773873
27579602;27579737;60;39314638
27579603;27579321;85;38110526
27579603;27579383;161;38110525
27579603;27579656;68;38110522
27579610;27579684;13;39499546
27579610;27579717;99;39527104
27579617;27579835;103;37517304
27579617;27579917;56;37710046
27579618;27579411;73;38508097
27579618;27579510;21;37636888
27579618;27580641;188;37636887
27579620;27579591;13;38893823
27579620;27579788;80;38893817
27579624;27579492;29;37845538
27579624;27579899;62;37845535
27579624;27579920;115;39314633
27579627;27579477;35;39532260
27579627;27579669;12;38948670
27579628;27579896;104;37606693
27579628;27580153;102;39531161
27579638;27579565;12;39580457
27579638;27579729;16;39580454
27579641;27579668;34;37606676
27579642;27579463;91;39533559
27579642;27579554;14;39527543
27579645;27579016;121;37783962
27579645;27579660;12;39527551
27579648;27579889;42;39721311
27579652;27579272;74;37750802
27579652;27580352;144;37750879
27579654;27579590;19;37606677
27579654;27579909;53;37782236
27579655;27579911;114;37517283
27579656;27579603;68;38110523
27579660;27579761;103;39527550
27579664;27579708;10;37516589
27579664;27579765;33;39541284
27579668;27578942;126;37506096
27579668;27579682;14;37606675
27579669;27580295;191;38948669
27579670;27579574;43;39314615
27579670;27579574;37;39314618
27579670;27579593;40;39314614
27579677;27579638;29;39580277
27579677;27579729;24;39580451
27579682;27579654;15;37606674
27579682;27580197;129;37782240
27579683;27579481;34;38889971
27579683;27579701;111;37516323
27579683;27579735;65;39347037
27579684;27579554;115;39527114
27579684;27579756;14;39499545
27579688;27580067;68;37625025
27579697;27579403;89;38890690
27579697;27579745;40;37516278
27579701;27579497;35;37592861
27579701;27579742;47;37516322
27579701;27579975;46;37592858
27579703;27578847;261;38948665
27579703;27579865;33;39532259
27579706;27580241;94;38223075
27579708;27579864;33;39541286
27579709;27579155;98;37517204
27579709;27579840;124;37517208
27579709;27579989;48;37517203
27579715;27579783;28;39302712
27579717;27579780;65;39527099
27579729;27579638;16;39580455
27579729;27579770;9;39580452
27579735;27579528;34;38702974
27579735;27579801;21;39347036
27579737;27579257;92;39314642
27579737;27579602;60;39314637
27579737;27580007;70;39314639
27579738;27579500;52;37790944
27579738;27579952;47;37516595
27579742;27579542;35;37516897
27579742;27579781;60;37516321
27579744;27579882;49;38817866
27579744;27580554;133;37517259
27579745;27579816;50;37516277
27579754;27579507;107;37516440
27579754;27580006;99;39492983
27579754;27580402;119;39527581
27579756;27579642;115;39527084
27579756;27580655;153;37518292
27579759;27579492;134;39314632
27579761;27579062;124;39527079
27579761;27579777;13;39527549
27579765;27579543;42;37600622
27579767;27579346;80;37547013
27579767;27580176;74;37547012
27579768;27579472;150;38381215
27579768;27579916;82;38381214
27579768;27579962;36;38769052
27579770;27579559;92;39580450
27579770;27579729;9;39580453
27579770;27580083;57;39585052
27579771;27579957;42;38419653
27579773;27579464;193;37517249
27579777;27579859;72;39527116
27579777;27579870;15;39527075
27579778;27579989;38;37785319
27579780;27579851;61;39527103
27579781;27579599;32;38298539
27579781;27579912;21;38247592
27579783;27579507;51;37606685
27579783;27579715;28;39302713
27579783;27579869;15;37606684
27579788;27579620;80;38893818
27579791;27579684;99;39527102
27579794;27577315;819;38418535
27579795;27579436;208;37625030
27579795;27579806;10;37625029
27579795;27580308;87;38253956
27579797;27579460;81;38853402
27579797;27579867;133;39198288
27579797;27580215;123;39210516
27579800;27576900;610;38419650
27579801;27579803;5;37516320
27579802;27579441;66;39275575
27579803;27579982;170;37516319
27579803;27579986;31;37619460
27579804;27579817;13;37785257
27579804;27579841;7;37517256
27579806;27579795;10;37625028
27579806;27580067;132;37625027
27579815;27579460;112;39492985
27579815;27579863;11;39532610
27579816;27579848;19;37516276
27579816;27579982;27;37619457
27579817;27579804;13;37785258
27579817;27579830;9;37785266
27579820;27579641;133;37606673
27579825;27579521;52;37782170
27579825;27579522;119;39202800
27579825;27579896;11;39527585
27579828;27579378;254;37631701
27579828;27579853;11;37631698
27579828;27580265;87;38508083
27579830;27579817;9;37785267
27579830;27579855;16;37785268
27579831;27579425;78;39542100
27579831;27579767;32;37592623
27579835;27579617;103;37517305
27579840;27579418;76;37517209
27579840;27579877;23;38525886
27579841;27579915;11;37785249
27579848;27579922;55;37516275
27579851;27579761;15;39527078
27579851;27579870;13;39527091
27579853;27579436;82;38767050
27579853;27579828;11;37631699
27579853;27580308;257;38506449
27579855;27579830;16;37785269
27579858;27579791;55;39527094
27579859;27579895;33;37505046
27579863;27579544;75;38853372
27579863;27579815;11;39532609
27579863;27579914;12;37786151
27579864;27580158;66;38773583
27579865;27580170;93;37790940
27579866;27579582;53;38133082
27579866;27580163;56;37517288
27579867;27579797;133;39198289
27579867;27579820;22;39537421
27579867;27579888;14;39743131
27579868;27579548;56;37643007
27579869;27579783;15;37606683
27579869;27580118;47;39202798
27579870;27579903;60;39527119
27579870;27579953;14;39527074
27579877;27579840;23;38525887
27579882;27579464;74;37517253
27579882;27579744;49;38817865
27579882;27580110;85;38817868
27579888;27579867;14;39743132
27579888;27579934;9;37776184
27579889;27579648;42;39721312
27579889;27580233;60;39721313
27579890;27578961;171;39448755
27579890;27580310;79;38736402
27579892;27579756;110;39527083
27579895;27579199;123;37517218
27579895;27579907;9;37505045
27579896;27580033;27;39642557
27579896;27580171;112;37606692
27579899;27579624;62;37845536
27579899;27580183;72;37845533
27579903;27579859;15;39527090
27579903;27580053;143;37783963
27579904;27579888;13;37782234
27579905;27579892;10;39527082
27579905;27579993;17;39529070
27579907;27580021;103;37505044
27579909;27579654;53;37782235
27579909;27580515;177;37497749
27579911;27579558;64;37517269
27579911;27579655;114;37517282
27579911;27580130;106;37517300
27579911;27580236;61;37517268
27579912;27579781;21;38247591
27579912;27580015;34;37516262
27579912;27580397;81;38247590
27579914;27579863;12;37786150
27579914;27580223;78;37510466
27579914;27580438;121;38853371
27579915;27580023;20;37785253
27579916;27579768;82;38381213
27579916;27580034;40;38381199
27579916;27580107;45;38419646
27579917;27580580;189;37710045
27579918;27580566;115;37710044
27579920;27579624;115;39314634
27579922;27579231;124;37537429
27579922;27580277;65;37537426
27579934;27580239;64;37782239
27579936;27579742;32;37516896
27579936;27579975;45;37516905
27579941;27579851;15;39527073
27579941;27579858;71;39527088
27579946;27580089;39;37517238
27579946;27580206;46;39531808
27579947;27579678;90;37636213
27579947;27579976;15;37750785
27579949;27579683;46;38889970
27579949;27579975;104;37516906
27579952;27579543;93;37750114
27579952;27580043;21;37516594
27579953;27579941;14;39527086
27579953;27580029;13;39527538
27579956;27579831;55;37592622
27579956;27580405;74;37592608
27579957;27579947;53;37750786
27579958;27579956;60;37516355
27579958;27579992;48;39627121
27579962;27579597;150;38769058
27579962;27579768;36;38769051
27579962;27580018;93;38769055
27579964;27579958;46;37516354
27579964;27580413;74;39634333
27579966;27578919;181;39265970
27579966;27579967;11;39634331
27579967;27579964;10;39634332
27579967;27580414;74;39634347
27579971;27579916;48;38381204
27579971;27580034;18;38381225
27579975;27579701;46;37592859
27579975;27579936;45;37516904
27579975;27579949;104;37516907
27579975;27580487;89;37592856
27579976;27580148;52;37750815
27579979;27579953;35;37505043
27579981;27580503;1065;38418541
27579981;27580947;386;38418539
27579982;27579816;27;37619458
27579982;27579848;44;38702973
27579982;27580122;26;37619455
27579986;27580122;159;37516894
27579986;27580189;37;37619459
27579987;27579892;17;39529073
27579987;27579993;12;37782687
27579989;27579709;48;37517202
27579989;27580256;47;39527557
27579993;27580799;136;39529069
27579994;27579971;19;38381226
27579996;27579642;61;39527542
27580005;27580566;119;38378136
27580006;27579754;99;39492984
27580006;27580115;42;39492981
27580007;27579737;70;39314640
27580010;27579794;917;38418533
27580010;27580056;296;38418540
27580012;27579905;104;39527081
27580012;27579941;13;39527072
27580013;27580163;65;37922319
27580015;27580073;30;37516267
27580015;27580095;21;37516261
27580018;27579962;93;38769056
27580021;27579563;79;39749590
27580021;27580038;10;39527095
27580022;27580051;26;38381201
27580022;27580137;21;38768962
27580023;27579773;70;38142690
27580029;27580012;14;39527093
27580029;27580944;152;39527539
27580033;27580039;6;37498183
27580033;27580101;11;37775222
27580033;27580376;63;39642556
27580034;27580082;8;38381224
27580038;27580096;52;37783961
27580038;27580199;28;37616943
27580039;27580153;119;37498182
27580039;27580173;26;38281529
27580043;27580158;38;37516598
27580043;27580442;65;37516593
27580048;27579401;115;37510468
27580051;27579994;53;39603798
27580051;27580292;171;38381212
27580053;27580383;275;37783957
27580054;27579979;60;39298333
27580056;27580164;47;38381210
27580058;27579800;44;37960969
27580058;27579957;35;37750784
27580063;27579118;172;38709045
27580067;27579688;68;37625024
27580067;27579806;132;37625026
27580067;27580528;80;37625023
27580073;27579802;46;37643005
27580073;27580015;30;37516268
27580073;27580121;35;37516265
27580081;27580029;45;39527108
27580082;27580107;24;38419655
27580082;27580213;35;38381220
27580083;27579770;57;39585053
27580083;27580957;153;39580448
27580089;27579326;132;37515811
27580089;27580023;52;38142689
27580093;27580129;43;38479580
27580095;27580398;85;37516260
27580095;27580445;60;37642711
27580096;27580100;39;37785302
27580096;27580126;38;37783960
27580100;27580096;39;37785303
27580101;27580376;55;37775221
27580102;27579994;20;38381223
27580102;27580022;23;38381200
27580103;27579979;168;37575738
27580107;27579794;274;38419656
27580110;27580600;224;38817867
27580110;27580678;95;37517260
27580111;27580310;44;38736528
27580113;27580411;48;38459868
27580115;27580006;42;39492982
27580115;27580143;12;37785341
27580118;27579825;112;39202799
27580118;27579869;47;39202797
27580121;27579868;46;37643008
27580121;27580073;35;37516266
27580121;27580241;66;37516263
27580122;27579982;26;37619456
27580122;27579986;159;37516893
27580122;27580278;25;37619453
27580126;27580145;23;39527096
27580128;27580054;16;39527560
27580128;27580081;59;39527125
27580129;27578835;228;37710972
27580129;27580093;43;38479581
27580130;27579911;106;37517301
27580131;27580102;7;38381222
27580137;27580022;21;38768961
27580137;27580444;158;38768964
27580140;27580128;8;39527124
27580140;27581090;151;39529015
27580141;27580195;20;37778639
27580142;27580485;56;38773580
27580143;27580048;18;37785347
27580143;27580115;12;37785340
27580143;27580156;6;37785339
27580145;27580150;11;39527118
27580146;27580165;36;37510485
27580148;27580355;35;37636216
27580150;27580154;4;39527117
27580153;27580233;65;37575737
27580153;27580251;17;39531160
27580154;27580221;70;39527109
27580154;27580256;90;39527121
27580156;27580143;6;37785338
27580156;27580254;34;37785342
27580156;27580431;45;37775533
27580158;27580043;38;37516599
27580158;27580301;40;37516596
27580158;27580442;57;38773582
27580163;27579866;56;37517287
27580163;27580013;65;37922318
27580163;27580559;68;37517286
27580164;27580272;22;38381209
27580164;27580292;32;38381217
27580165;27579580;108;39539765
27580167;27579477;208;39203622
27580169;27579383;139;39314936
27580169;27580224;9;39314933
27580169;27580248;138;38419651
27580170;27580146;102;37510484
27580170;27580588;119;37790939
27580171;27580118;11;39202793
27580171;27580470;102;39202796
27580173;27580039;26;38281528
27580176;27579767;74;37547011
27580176;27580302;55;37516353
27580176;27580363;30;37547010
27580183;27579899;72;37845534
27580183;27580677;121;37845531
27580183;27580831;115;39314676
27580185;27580021;29;39749591
27580185;27580054;121;39298332
27580186;27580261;33;39568846
27580189;27580194;52;37516892
27580194;27580278;96;37516890
27580194;27580391;31;37516901
27580195;27580141;20;37778640
27580197;27579682;129;37782241
27580199;27580185;11;39527544
27580199;27580271;13;39527553
27580202;27580936;126;37516889
27580204;27579909;62;39533750
27580204;27580167;10;39203621
27580205;27580131;18;38381221
27580206;27580676;78;37785247
27580213;27580205;6;38381219
27580213;27580468;61;38381202
27580214;27579904;65;39198284
27580215;27579863;83;37778386
27580221;27580256;19;39527100
27580223;27579914;78;37510465
27580223;27580156;36;37785337
27580223;27580254;8;39203628
27580224;27580169;9;39314934
27580224;27581798;257;39314931
27580225;27579949;51;38773869
27580225;27580189;123;37516891
27580231;27580204;8;39203620
27580231;27580408;33;37782243
27580233;27580276;43;37575736
27580236;27579866;166;37517299
27580236;27579911;61;37517267
27580236;27580496;103;37711022
27580236;27580595;62;37517266
27580239;27580214;8;37510463
27580239;27580545;57;37782238
27580240;27580406;93;37516438
27580241;27579706;94;38223074
27580241;27580121;66;37516264
27580248;27580058;42;37750783
27580251;27580240;11;37785327
27580251;27580347;17;37775231
27580254;27580223;8;39203627
27580254;27580431;30;39203626
27580256;27579989;47;39527556
27580256;27580281;11;39527087
27580256;27580459;30;39527068
27580257;27580406;39;38281536
27580258;27580140;104;39527123
27580258;27580185;12;39527128
27580261;27580325;29;39597162
27580263;27580199;60;39527101
27580265;27580507;42;38767053
27580266;27580167;17;39532600
27580266;27580204;14;39532422
27580267;27580129;23;37710971
27580271;27580258;11;39527545
27580271;27581213;150;39298331
27580272;27580056;65;38381208
27580273;27580251;21;37785326
27580273;27580347;18;37812815
27580276;27580343;58;37575735
27580277;27579922;65;37537427
27580277;27580482;32;37537424
27580278;27580122;25;37619454
27580278;27580493;32;37619451
27580281;27580411;135;39176692
27580281;27580501;172;39409902
27580289;27579853;87;38767049
27580289;27580265;10;38506502
27580292;27580051;171;38381211
27580292;27580272;35;39603799
27580295;27580379;21;39539768
27580297;27580595;114;38133092
27580300;27580659;59;37592586
27580301;27580158;40;37516597
27580302;27580405;54;37516352
27580302;27580497;30;37778641
27580308;27579853;257;38506450
27580308;27580331;10;38506447
27580308;27580884;94;38253955
27580310;27579890;79;38736401
27580310;27580111;44;38736527
27580310;27580694;68;38736400
27580323;27580277;54;38599700
27580323;27580330;17;38889004
27580325;27580010;185;38418534
27580325;27580503;34;39597161
27580330;27580323;17;38889005
27580331;27579806;88;38767048
27580331;27580308;10;38506448
27580331;27580528;94;38506445
27580343;27579889;130;37516428
27580343;27580353;10;37575734
27580345;27580150;30;37505801
27580345;27580263;65;39527085
27580346;27580363;3;37516367
27580347;27580624;51;37775230
27580352;27579652;144;37750880
27580352;27580500;162;38740466
27580352;27580563;34;37750877
27580353;27580436;68;37575733
27580353;27580441;13;39529095
27580355;27581099;146;37636215
27580358;27580410;48;39627120
27580359;27580267;37;39347043
27580359;27580610;44;37517281
27580360;27580273;75;37785325
27580360;27580276;13;37785350
27580363;27580176;30;37547009
27580363;27580346;3;37516366
27580363;27580451;13;37547008
27580363;27580848;109;37516365
27580366;27580627;56;37692199
27580367;27580501;98;38459870
27580376;27580415;7;39751214
27580379;27580266;19;39532421
27580379;27580408;8;39539767
27580383;27580367;53;38459869
27580383;27580404;13;39527097
27580391;27580194;31;37516900
27580391;27580493;101;37516902
27580391;27580584;32;37516899
27580394;27580360;25;37785324
27580394;27580467;11;37775523
27580397;27579912;81;38247589
27580397;27580583;31;38247588
27580398;27580599;39;39213331
27580402;27580118;101;39203507
27580403;27580271;103;37505798
27580404;27580640;215;37505050
27580405;27579956;74;37592607
27580405;27580410;60;37592625
27580406;27580415;5;37516437
27580408;27580461;9;37782242
27580408;27581014;169;39529271
27580410;27580413;47;37592624
27580411;27580113;48;38459867
27580411;27580501;39;39176691
27580413;27580414;9;39634330
27580413;27581682;202;37515844
27580414;27580417;10;39634329
27580414;27582970;418;39634336
27580415;27580440;4;39751213
27580417;27579966;74;39634327
27580425;27579864;100;37516600
27580425;27581073;139;38773581
27580426;27580445;7;39213330
